date,load_mw,wind_generation_mw,solar_generation_mw,renewable_total_mw,shortfall_mw,irradiance_wm2,wind_speed_10m_ms,temperature_2m_c
2016-02-18,62598.958333333336,3403.4166666666665,2649.625,6053.041666666667,56545.916666666664,803.6037363916865,7.33508070894969,20.43719499152008
2016-02-19,62535.666666666664,5182.833333333333,1476.125,6658.958333333333,55876.708333333336,804.3086101165736,7.618194513132692,20.380339369041064
2016-02-20,55144.666666666664,25295.083333333332,729.875,26024.958333333332,29119.708333333332,809.0371670189547,8.088548886654863,21.443343956088654
2016-02-21,49675.791666666664,26740.666666666668,938.375,27679.041666666668,21996.75,804.0858466682477,7.573288959712869,21.067122600118093
2016-02-22,62329.916666666664,22437.666666666668,2083.0416666666665,24520.708333333332,37809.208333333336,833.1602787349202,6.614592041409569,21.28939789417848
2016-02-23,62849.333333333336,12249.458333333334,1571.8333333333333,13821.291666666666,49028.041666666664,809.4328292970241,7.508177177460918,20.904794027068203
2016-02-24,62457.458333333336,10489.375,3090.6666666666665,13580.041666666666,48877.416666666664,818.521573807992,7.775392067132958,21.217518259284045
2016-02-25,62516.0,6887.0,2522.875,9409.875,53106.125,814.2018075443483,6.951574783054803,21.475963526821484
2016-02-26,60621.75,3673.0,3244.0833333333335,6917.083333333333,53704.666666666664,823.9739362381302,7.516645756651442,21.208578845137083
2016-02-27,51515.25,4791.375,4584.333333333333,9375.708333333334,42139.541666666664,802.8689378139808,8.078277986895355,21.543203926818137
2016-02-28,48132.375,7818.5,2966.8333333333335,10785.333333333334,37347.041666666664,828.4162118674557,7.948505974415639,20.662223298475926
2016-02-29,60913.833333333336,10246.541666666666,1776.0416666666667,12022.583333333334,48891.25,851.2830351882326,7.816755002284148,21.12223219683057
2016-03-01,63349.041666666664,10306.875,1989.7083333333333,12296.583333333334,51052.458333333336,834.054205421,7.3304962917059315,21.385291397402266
2016-03-02,62793.541666666664,14994.75,1407.0,16401.75,46391.791666666664,832.6622009459011,7.11411998635225,22.188289843795747
2016-03-03,62240.458333333336,4395.333333333333,2166.9583333333335,6562.291666666667,55678.166666666664,843.884218414605,7.877283775504683,21.945219237503036
2016-03-04,61434.5,11765.833333333334,3085.0,14850.833333333334,46583.666666666664,834.9980907242442,7.547479116203092,21.882058221586572
2016-03-05,51891.166666666664,3499.0833333333335,1733.5416666666667,5232.625,46658.541666666664,859.3588445258947,6.948491542553306,21.843182024027247
2016-03-06,48268.375,5056.041666666667,2050.0833333333335,7106.125,41162.25,841.9217054147895,7.181203315415307,22.2347811542631
2016-03-07,60551.916666666664,2433.9583333333335,3019.1666666666665,5453.125,55098.791666666664,841.2849533989621,7.823546136004119,22.064407631184295
2016-03-08,62093.458333333336,3071.7916666666665,3174.875,6246.666666666667,55846.791666666664,859.0473859860335,7.912092086834709,22.555994177531943
2016-03-09,62306.5,10087.625,4958.541666666667,15046.166666666666,47260.333333333336,850.7052093107427,7.62016780794632,22.296896432508493
2016-03-10,61490.875,5253.625,4023.5,9277.125,52213.75,854.3946789728153,7.902930473036257,22.72385304371964
2016-03-11,60926.583333333336,3881.5833333333335,2831.125,6712.708333333333,54213.875,849.0802867215425,8.493281298668704,22.80871431160597
2016-03-12,53584.666666666664,3695.9583333333335,2617.4583333333335,6313.416666666667,47271.25,860.7594741065528,8.239835988966911,22.789592353199467
2016-03-13,50004.5,5668.416666666667,2510.5833333333335,8179.0,41825.5,847.4755280898079,8.10717079655954,22.937429606317284
2016-03-14,60122.083333333336,3843.8333333333335,5581.791666666667,9425.625,50696.458333333336,852.0205378214401,7.907831355689459,22.628084141561065
2016-03-15,61845.166666666664,6834.0,1468.2083333333333,8302.208333333334,53542.958333333336,841.7965716267358,7.613776751256077,23.737382297877417
2016-03-16,61821.708333333336,10801.25,4515.208333333333,15316.458333333334,46505.25,855.5921614681341,7.996444218479504,22.84476473091793
2016-03-17,60316.25,3444.25,6580.125,10024.375,50291.875,862.8277608300476,8.087881912267415,22.913469735261643
2016-03-18,60152.5,5583.333333333333,4656.791666666667,10240.125,49912.375,878.0356741268018,8.242628094894458,23.659395319810375
2016-03-19,51402.708333333336,5359.541666666667,3108.5416666666665,8468.083333333334,42934.625,853.1010078332911,7.985047871433056,23.604098881469223
2016-03-20,47689.25,11672.875,2639.9166666666665,14312.791666666666,33376.458333333336,861.2144495115235,7.963061595762514,22.429322507733733
2016-03-21,60024.541666666664,13217.166666666666,2590.75,15807.916666666666,44216.625,867.0598941360198,8.324686831625142,22.730716399083864
2016-03-22,60727.708333333336,7304.416666666667,2913.9166666666665,10218.333333333334,50509.375,848.0473886446348,7.196946309062433,23.753244391650284
2016-03-23,60518.25,5819.5,2614.0,8433.5,52084.75,841.4343689111839,8.243807906611659,23.608669453693896
2016-03-24,59133.166666666664,3287.75,3004.0,6291.75,52841.416666666664,886.1397584481575,8.470966974986707,23.1886582268034
2016-03-25,47621.958333333336,7475.666666666667,1430.1666666666667,8905.833333333334,38716.125,860.6801411501443,8.53681583230242,23.626125780627905
2016-03-26,46882.875,10260.583333333334,5264.916666666667,15525.5,31357.375,862.3632165600193,8.330968571894813,23.391918718825746
2016-03-27,43215.958333333336,16324.708333333334,3688.5,20013.208333333332,23202.75,861.6369570173414,7.625381408816783,22.656322087287492
2016-03-28,45088.625,20699.125,3886.375,24585.5,20503.125,862.50387904948,7.7719179830901695,23.068171904522043
2016-03-29,57991.375,17195.708333333332,4457.541666666667,21653.25,36338.125,866.3912750755204,8.060669307690878,23.068451913136638
2016-03-30,59404.25,12373.458333333334,2923.625,15297.083333333334,44107.166666666664,848.2706781688133,7.746816524569257,23.209296832001073
2016-03-31,58904.416666666664,4802.833333333333,3713.0416666666665,8515.875,50388.541666666664,854.5165744960965,7.737874998238072,23.199694511308763
2016-04-01,58101.0,4022.9166666666665,4387.833333333333,8410.75,49690.25,863.0513835191142,8.06236744802759,22.76869392667764
2016-04-02,48594.5,7294.25,5894.791666666667,13189.041666666666,35405.458333333336,880.5347898198366,7.969645339344194,22.876430936910808
2016-04-03,44482.375,4322.958333333333,5192.0,9514.958333333334,34967.416666666664,870.0400725925042,7.664948048319142,23.991462642314644
2016-04-04,56700.125,5761.333333333333,4752.458333333333,10513.791666666666,46186.333333333336,862.4216901456201,7.855606898421686,23.33252170814647
2016-04-05,58365.166666666664,6019.083333333333,4039.375,10058.458333333334,48306.708333333336,869.2670756935904,7.912882950345208,22.6757600818967
2016-04-06,59532.583333333336,17264.083333333332,4630.208333333333,21894.291666666668,37638.291666666664,862.2935805184687,7.7497516132498845,23.03276855308353
2016-04-07,59139.916666666664,14408.083333333334,3960.6666666666665,18368.75,40771.166666666664,861.6618786373642,7.418516089743499,22.839214140692064
2016-04-08,57659.208333333336,3677.9166666666665,4692.75,8370.666666666666,49288.541666666664,870.2397054340004,8.138269010145498,22.343291308773715
2016-04-09,48116.25,3203.0833333333335,4789.333333333333,7992.416666666667,40123.833333333336,862.7176706425912,8.170617041066553,23.2167912490621
2016-04-10,44312.0,6499.75,5336.416666666667,11836.166666666666,32475.833333333332,863.004892117392,8.511509690128822,23.38273656449599
2016-04-11,57140.541666666664,9511.083333333334,6648.0,16159.083333333334,40981.458333333336,862.3733696280037,7.9433770724585715,22.86962029958373
2016-04-12,57789.666666666664,4014.25,5230.0,9244.25,48545.416666666664,874.702600927984,7.642557048817273,23.056722900661697
2016-04-13,58447.875,2003.8333333333333,4371.125,6374.958333333333,52072.916666666664,863.2307605427869,7.463774532657459,22.699759915426313
2016-04-14,58321.708333333336,2378.0,5203.208333333333,7581.208333333333,50740.5,876.3955097147724,8.398780714395809,22.96727486758964
2016-04-15,56555.25,9015.833333333334,3220.0833333333335,12235.916666666666,44319.333333333336,845.0943766851918,7.7966005561398,23.025290628482495
2016-04-16,43376.583333333336,13405.916666666666,3921.75,17327.666666666668,26048.916666666668,851.898660781435,8.541444698744487,22.67337271046637
2016-04-17,40421.416666666664,7940.166666666667,3638.2083333333335,11578.375,28843.041666666668,867.7659492600715,8.01721701408133,22.832383575071532
2016-04-18,56348.333333333336,10614.875,4987.125,15602.0,40746.333333333336,856.4225256632644,7.727930664644333,22.458212746970915
2016-04-19,58394.375,16502.375,5315.0,21817.375,36577.0,845.2324357526464,7.710931031147916,22.357712026472445
2016-04-20,57557.0,7562.875,7959.625,15522.5,42034.5,847.1196554363623,8.052333081974597,22.792524786742476
2016-04-21,57066.125,4248.166666666667,8694.375,12942.541666666666,44123.583333333336,836.2205732711217,7.555578024361615,23.035185941359696
2016-04-22,56109.083333333336,6229.833333333333,7138.5,13368.333333333334,42740.75,851.5166159653485,7.568129380782309,22.820889809211337
2016-04-23,47422.5,8220.083333333334,3737.375,11957.458333333334,35465.041666666664,843.030833979541,7.721429461935752,22.10330321970633
2016-04-24,40784.458333333336,7259.375,5693.416666666667,12952.791666666666,27831.666666666668,866.7353394748619,8.283857896446264,22.27667928571161
2016-04-25,57713.375,10762.666666666666,4988.875,15751.541666666666,41961.833333333336,844.9393683792687,8.402882865497462,22.921188911907084
2016-04-26,59552.583333333336,11275.791666666666,4023.7083333333335,15299.5,44253.083333333336,850.7437803164302,7.663728277750509,22.73266402644793
2016-04-27,60705.208333333336,16283.416666666666,4419.75,20703.166666666668,40002.041666666664,843.359636748358,7.623152839510783,21.742759719837707
2016-04-28,59050.916666666664,7668.583333333333,6119.333333333333,13787.916666666666,45263.0,835.4688638019408,7.903453985071606,21.604133354511788
2016-04-29,57450.916666666664,12694.958333333334,6709.625,19404.583333333332,38046.333333333336,860.3230250696589,7.099355249706904,21.960473769725294
2016-04-30,47549.875,6259.75,6515.583333333333,12775.333333333334,34774.541666666664,845.1926615262447,7.673182859487355,21.250109429001387
2016-05-01,42164.5,7494.666666666667,6163.75,13658.416666666666,28506.083333333332,817.230780244459,8.106105072437414,22.32978025400172
2016-05-02,55321.875,3412.0416666666665,8215.916666666666,11627.958333333334,43693.916666666664,843.0367220365738,7.273798743809568,21.783821705568815
2016-05-03,57858.666666666664,8849.708333333334,5797.791666666667,14647.5,43211.166666666664,830.1101140506422,7.793820267307385,21.579947389797812
2016-05-04,56626.583333333336,3539.9583333333335,7257.708333333333,10797.666666666666,45828.916666666664,831.2731673134954,7.297974298773217,21.880700036473737
2016-05-05,44436.75,6276.0,8862.875,15138.875,29297.875,806.1293229502658,7.297968675981857,21.12908649433595
2016-05-06,50390.666666666664,10648.916666666666,9065.333333333334,19714.25,30676.416666666668,824.8141537620282,7.783738882126564,21.622337434222036
2016-05-07,46345.791666666664,13139.833333333334,8998.375,22138.208333333332,24207.583333333332,826.7430757841554,7.265848177685971,21.433763235458596
2016-05-08,43402.458333333336,16380.0,9075.791666666666,25455.791666666668,17946.666666666668,807.504083074361,7.664994027227156,21.02439986012068
2016-05-09,56730.25,15041.125,8642.75,23683.875,33046.375,809.9615560752446,7.72287225020474,21.267171308559455
2016-05-10,57458.375,10777.75,6571.333333333333,17349.083333333332,40109.291666666664,798.810263564379,7.347861698032472,21.694588142433588
2016-05-11,57759.291666666664,12684.833333333334,7526.541666666667,20211.375,37547.916666666664,812.4939824711513,8.046771571073876,20.615401593512665
2016-05-12,58721.916666666664,13319.833333333334,5410.833333333333,18730.666666666668,39991.25,812.2452677008122,7.589241490893009,20.950308742077258
2016-05-13,56442.583333333336,9039.166666666666,5663.458333333333,14702.625,41739.958333333336,780.8303358725789,7.278430092846491,20.401098611401903
2016-05-14,47619.708333333336,16132.583333333334,5500.291666666667,21632.875,25986.833333333332,800.5973571046771,7.104395765211746,20.19255543079991
2016-05-15,42083.916666666664,16320.25,5455.666666666667,21775.916666666668,20308.0,799.2865506635671,6.941921635151622,19.965683165290514
2016-05-16,42828.625,11011.666666666666,4819.041666666667,15830.708333333334,26997.916666666668,802.4431826063078,7.0871202977132475,20.361074229150148
2016-05-17,54470.208333333336,8057.333333333333,4714.791666666667,12772.125,41698.083333333336,801.7085950490227,6.930654873106016,20.27337741007432
2016-05-18,57192.375,3706.125,6321.208333333333,10027.333333333334,47165.041666666664,795.758609760684,6.845057006795158,19.628377158268318
2016-05-19,57540.166666666664,2503.2083333333335,4991.458333333333,7494.666666666667,50045.5,787.6716761409917,7.333948501232744,20.44440840609887
2016-05-20,56852.291666666664,7466.625,6016.625,13483.25,43369.041666666664,787.0661723433174,6.850262356787116,19.85297240191275
2016-05-21,47597.541666666664,5563.0,7784.916666666667,13347.916666666666,34249.625,780.0264420577165,7.004733479954467,19.51475068211026
2016-05-22,44129.833333333336,9073.5,7726.916666666667,16800.416666666668,27329.416666666668,764.2416199763961,6.851141843085851,19.878150420280072
2016-05-23,56562.875,7462.541666666667,3495.2083333333335,10957.75,45605.125,779.687689220793,6.215934550709231,19.516674571447982
2016-05-24,58095.625,7496.125,2403.0,9899.125,48196.5,771.7589222516859,7.538047549977524,19.708597306776827
2016-05-25,56779.791666666664,1127.75,4194.166666666667,5321.916666666667,51457.875,774.9355356584086,6.230928325540359,18.957127242545678
2016-05-26,48396.375,904.2916666666666,7045.625,7949.916666666667,40446.458333333336,756.3594924175991,7.0529799129598025,18.653306652898376
2016-05-27,52538.083333333336,1553.0416666666667,5974.916666666667,7527.958333333333,45010.125,772.8012422334035,6.541644001250325,19.655921261910013
2016-05-28,46812.916666666664,3561.1666666666665,6691.333333333333,10252.5,36560.416666666664,743.5362293486436,6.3307786949254705,19.010572928673458
2016-05-29,43900.333333333336,6796.083333333333,5205.333333333333,12001.416666666666,31898.916666666668,745.4818498604608,6.308729537431859,18.828884009689343
2016-05-30,57089.791666666664,10250.833333333334,5047.25,15298.083333333334,41791.708333333336,749.2374254785301,7.24324924465829,18.568296759439054
2016-05-31,57728.958333333336,4328.714285714285,6733.523809523809,11062.238095238095,48306.0,741.9629160581708,6.575069931143639,18.09767971760077
2016-06-01,57981.041666666664,7336.0,0.0,7336.0,39290.333333333336,735.8965480586002,5.844796281995429,17.939884030233777
2016-06-02,57640.041666666664,4515.0,4971.25,9486.25,48153.791666666664,732.2990706535653,6.573194122498127,17.610493691970706
2016-06-03,56193.375,4252.791666666667,5655.166666666667,9907.958333333334,46285.416666666664,732.4352040338989,6.914429413922463,17.478870964969957
2016-06-04,47156.125,2260.3333333333335,6825.791666666667,9086.125,38070.0,722.1090262799815,6.612989138453663,17.883587604692654
2016-06-05,43629.833333333336,2126.1666666666665,7077.208333333333,9203.375,34426.458333333336,727.4735639085703,6.1506207807170306,17.973017890300824
2016-06-06,56235.458333333336,2898.3333333333335,9056.083333333334,11954.416666666666,44281.041666666664,708.5246178683188,6.452034776194785,17.260796107730393
2016-06-07,57294.875,2022.5,8955.083333333334,10977.583333333334,46317.291666666664,697.18185439635,6.075398492506969,17.348550745393304
2016-06-08,57292.958333333336,6780.458333333333,6700.5,13480.958333333334,43812.0,723.3210947525996,6.0125375455336965,16.228512365566377
2016-06-09,56945.416666666664,4196.166666666667,6486.416666666667,10682.583333333334,46262.833333333336,711.3759140812082,6.471757650841343,17.57286037530095
2016-06-10,55729.416666666664,5899.458333333333,9222.416666666666,15121.875,40607.541666666664,710.4894842316156,5.4324692029875195,16.465569973297768
2016-06-11,46556.5,1827.2083333333333,5638.375,7465.583333333333,39090.916666666664,708.2052694650639,6.2878737982187,16.35124823159099
2016-06-12,43724.125,3541.125,5026.625,8567.75,35156.375,698.523147057227,6.191394833640502,16.455485559707146
2016-06-13,56174.541666666664,4402.0,4851.375,9253.375,46921.166666666664,691.4788965348189,6.079334861346392,16.254200241910365
2016-06-14,57077.583333333336,2773.25,5637.166666666667,8410.416666666666,48667.166666666664,694.6182653687036,5.971830350273632,15.647788889515219
2016-06-15,57115.083333333336,2184.4166666666665,5918.958333333333,8103.375,49011.708333333336,686.328736178982,6.54508639363515,16.542327886954343
2016-06-16,57362.5,1294.2916666666667,5676.333333333333,6970.625,50391.875,686.0225574428428,5.680856744392916,15.326528364460486
2016-06-17,56585.541666666664,6715.375,4911.666666666667,11627.041666666666,44958.5,673.4185055315567,5.6617820540705965,15.097022490083136
2016-06-18,47327.291666666664,5894.208333333333,6953.541666666667,12847.75,34479.541666666664,670.004963351805,5.233426709797965,14.884304481520973
2016-06-19,43439.75,3639.5,5772.333333333333,9411.833333333334,34027.916666666664,661.5563261732699,5.3865820540345055,15.720647376734341
2016-06-20,55880.0,9400.458333333334,7728.75,17129.208333333332,38750.791666666664,654.8118792686103,5.308991501166616,14.552042061836978
2016-06-21,56188.166666666664,3982.2916666666665,5465.583333333333,9447.875,46740.291666666664,650.6766875622742,5.334670260612733,15.565089177075874
2016-06-22,57089.416666666664,2277.25,7734.708333333333,10011.958333333334,47077.458333333336,645.5368887746666,5.230681935911454,14.579896209305526
2016-06-23,57964.666666666664,6247.708333333333,9571.25,15818.958333333334,42145.708333333336,657.7409838334885,5.289152396901114,14.684796877952047
2016-06-24,57535.541666666664,4185.666666666667,8252.75,12438.416666666666,45097.125,647.792721835984,5.18705642952899,14.104999324436674
2016-06-25,48286.666666666664,5481.333333333333,5623.583333333333,11104.916666666666,37181.75,622.3679335315053,5.545916957631935,14.262243299026174
2016-06-26,43616.708333333336,6982.25,6683.541666666667,13665.791666666666,29950.916666666668,641.3955849720902,5.311357776299945,13.886710610198705
2016-06-27,56740.208333333336,7217.875,7034.625,14252.5,42487.708333333336,656.0820863911237,5.206629802218584,13.489786761239252
2016-06-28,57222.333333333336,3058.8333333333335,7393.875,10452.708333333334,46769.625,655.1290884433953,4.834049349512926,13.784578870849685
2016-06-29,58127.083333333336,9744.375,7565.625,17310.0,40817.083333333336,623.1794569686157,4.979580503541991,13.779164529622628
2016-06-30,57792.083333333336,6318.875,5140.708333333333,11459.583333333334,46332.5,610.8757494725621,5.153076307100256,12.84543889248274
2016-07-01,56642.125,10541.125,6968.666666666667,17509.791666666668,39132.333333333336,622.5916965684177,5.235141497870731,12.617526271111124
2016-07-02,47667.458333333336,11131.791666666666,4388.666666666667,15520.458333333334,32147.0,616.3051127632895,4.688005663495139,12.59805884462416
2016-07-03,43161.25,7699.916666666667,6720.5,14420.416666666666,28740.833333333332,608.991177155539,4.026066100515931,12.22022985192285
2016-07-04,55769.541666666664,2327.0,7650.125,9977.125,45792.416666666664,621.2921439869893,4.858716971844219,12.673530792418807
2016-07-05,58216.791666666664,14044.583333333334,6921.708333333333,20966.291666666668,37250.5,602.4813487243366,4.72856482079118,13.042237330369757
2016-07-06,58204.916666666664,17938.75,7588.208333333333,25526.958333333332,32677.958333333332,600.845534820617,5.1258416618215294,12.492185096797781
2016-07-07,56855.458333333336,4707.875,9072.25,13780.125,43075.333333333336,598.4310858427704,4.783556497150563,11.681722894566372
2016-07-08,56822.25,9585.333333333334,7118.833333333333,16704.166666666668,40118.083333333336,578.2387351467847,4.425656352503341,12.224690586735655
2016-07-09,47740.541666666664,8427.791666666666,7516.75,15944.541666666666,31796.0,581.7584742747748,4.687355590962864,11.444675848378616
2016-07-10,44388.0,7878.416666666667,8875.916666666666,16754.333333333332,27633.666666666668,561.7657527100911,4.4091623081142375,11.619230415679276
2016-07-11,57290.333333333336,13758.166666666666,6992.833333333333,20751.0,36539.333333333336,584.5907663727352,5.07301530052824,11.610551787005194
2016-07-12,57486.791666666664,6242.291666666667,4917.333333333333,11159.625,46327.166666666664,559.6703005638527,4.349209278563568,11.511441044670784
2016-07-13,56537.25,2765.3333333333335,5141.0,7906.333333333333,48630.916666666664,560.6233337449336,4.9466216131853,10.835091258714536
2016-07-14,57050.333333333336,12672.916666666666,4890.083333333333,17563.0,39487.333333333336,565.9840662153096,4.244098143775715,10.220883309921392
2016-07-15,55699.083333333336,11998.083333333334,5369.916666666667,17368.0,38331.083333333336,563.610320131745,4.417957088003213,11.15380456948614
2016-07-16,46611.208333333336,5262.791666666667,6564.25,11827.041666666666,34784.166666666664,556.5533749828941,4.3576423514664695,10.298188071220938
2016-07-17,43489.083333333336,4398.416666666667,5867.541666666667,10265.958333333334,33223.125,562.5963343213608,3.8793569855714165,10.91400531260188
2016-07-18,55820.375,4297.708333333333,7724.166666666667,12021.875,43798.5,542.6879131814081,4.1858683360866165,10.39015732327246
2016-07-19,57208.0,1810.0833333333333,8694.25,10504.333333333334,46703.666666666664,515.862586689797,4.075020464462449,9.887281144516345
2016-07-20,58226.166666666664,5799.708333333333,9258.791666666666,15058.5,43167.666666666664,551.4712510637185,4.325582006643307,9.636425120456094
2016-07-21,57672.708333333336,3452.1666666666665,5819.25,9271.416666666666,48401.291666666664,525.5823294287485,4.030388111578189,9.959946993867382
2016-07-22,56187.833333333336,2874.375,7203.291666666667,10077.666666666666,46110.166666666664,523.075248191648,4.033364008078391,9.397790599062931
2016-07-23,47087.208333333336,1634.6666666666667,5772.583333333333,7407.25,39679.958333333336,548.720313942861,3.883487805031668,9.92775755335545
2016-07-24,43184.875,714.1666666666666,6862.5,7576.666666666667,35608.208333333336,528.9970326700276,3.4341355979111463,9.434956526821416
2016-07-25,56167.333333333336,1912.625,6646.041666666667,8558.666666666666,47608.666666666664,514.2788710978695,4.130929227979306,8.762135629007387
2016-07-26,56837.916666666664,1629.25,6315.291666666667,7944.541666666667,48893.375,509.2123656738067,3.4302622525652438,8.755070400686865
2016-07-27,56541.833333333336,3604.625,6042.375,9647.0,46894.833333333336,496.7116943211795,3.6769480366452334,8.370057406272002
2016-07-28,56089.458333333336,2011.75,5976.083333333333,7987.833333333333,48101.625,499.6023205927648,3.891773557704193,8.59948216405808
2016-07-29,54693.166666666664,5227.541666666667,6246.0,11473.541666666666,43219.625,514.8492742588464,3.9912499960116983,8.550483326100403
2016-07-30,46388.083333333336,4539.75,6831.458333333333,11371.208333333334,35016.875,515.5729175649807,3.559176061900848,7.644928944684172
2016-07-31,42489.458333333336,2930.2916666666665,4026.75,6957.041666666667,35532.416666666664,507.1945188344718,3.8327939067937784,8.155172475281411
2016-08-01,53626.5,5673.25,7155.583333333333,12828.833333333334,40797.666666666664,490.4169035434746,3.7925735272786842,7.908850016081025
2016-08-02,55445.583333333336,3803.4583333333335,3421.7916666666665,7225.25,48220.333333333336,469.1521392637439,3.473463861440319,7.570535953894773
2016-08-03,56319.75,11482.291666666666,4244.041666666667,15726.333333333334,40593.416666666664,466.70591481837965,3.911182933215716,7.0165396269740725
2016-08-04,56144.083333333336,9904.458333333334,5687.541666666667,15592.0,40552.083333333336,504.15499952192727,3.62437998141437,7.049507549125824
2016-08-05,53937.041666666664,5670.583333333333,4355.083333333333,10025.666666666666,43911.375,470.1877137282283,2.92254332465413,7.690866000785481
2016-08-06,45335.75,6755.958333333333,5909.791666666667,12665.75,32670.0,477.43149233566965,2.995612208556262,7.571877291260254
2016-08-07,42028.125,9143.625,8249.875,17393.5,24634.625,468.7470975802192,2.917978288162752,7.3184925082349706
2016-08-08,54890.625,14584.583333333334,7190.583333333333,21775.166666666668,33115.458333333336,456.42541810524557,3.4124409409423824,6.493415293050517
2016-08-09,54890.666666666664,7971.333333333333,4601.166666666667,12572.5,42318.166666666664,457.6718756566981,3.0843369436867003,6.362665441586629
2016-08-10,54714.708333333336,7452.208333333333,5310.166666666667,12762.375,41952.333333333336,452.21025900385047,3.3463307665266506,6.4107714689904
2016-08-11,54534.041666666664,8070.041666666667,6054.375,14124.416666666666,40409.625,447.9238131396428,3.132181382157496,5.838909609825481
2016-08-12,54241.541666666664,7938.166666666667,2650.625,10588.791666666666,43652.75,452.6978037372567,2.7033656147285483,7.202830484222755
2016-08-13,46340.708333333336,10984.0,7321.125,18305.125,28035.583333333332,453.56096875374215,2.768969839015895,6.325250471203753
2016-08-14,42090.5,4100.666666666667,6955.291666666667,11055.958333333334,31034.541666666668,434.32491223706637,3.3083141215312,6.431181816867791
2016-08-15,52324.416666666664,2711.2916666666665,7241.0,9952.291666666666,42372.125,462.3513780252665,2.6575899639358744,6.065017873929168
2016-08-16,54809.833333333336,2637.75,7661.791666666667,10299.541666666666,44510.291666666664,455.9126529689327,2.7771337169858334,6.242849345324715
2016-08-17,55035.0,1897.375,7840.541666666667,9737.916666666666,45297.083333333336,439.922991980676,2.809834129482875,5.490565799054323
2016-08-18,55506.083333333336,1992.0,6736.541666666667,8728.541666666666,46777.541666666664,432.7061299178285,2.5652846570172008,6.271748292839558
2016-08-19,54511.0,2106.9166666666665,6911.666666666667,9018.583333333334,45492.416666666664,420.5128596533118,3.2279353643575823,6.102936181130111
2016-08-20,47032.666666666664,6150.166666666667,4611.958333333333,10762.125,36270.541666666664,425.2756721454325,2.7703584009918085,5.091402303105311
2016-08-21,42961.708333333336,10281.416666666666,5249.375,15530.791666666666,27430.916666666668,427.17545717140365,2.558813995987357,5.518456659918886
2016-08-22,55882.208333333336,7470.5,5214.333333333333,12684.833333333334,43197.375,431.50779524788095,3.3099381994556296,5.624544011615651
2016-08-23,56600.583333333336,2477.8333333333335,7182.541666666667,9660.375,46940.208333333336,406.5268521748521,2.2574613399888124,5.16817131196309
2016-08-24,56948.791666666664,5015.958333333333,8163.25,13179.208333333334,43769.583333333336,422.08061873473156,2.8415203134492937,5.251841415009962
2016-08-25,57161.125,7545.791666666667,8284.375,15830.166666666666,41330.958333333336,412.44155972738093,2.462637296101849,5.402680934986223
2016-08-26,56585.666666666664,5274.041666666667,7990.0,13264.041666666666,43321.625,396.6147060371687,2.538097820110412,4.978323011625927
2016-08-27,48218.833333333336,3803.75,7733.0,11536.75,36682.083333333336,421.17959131871226,2.5828191546470824,5.642162434661581
2016-08-28,44488.583333333336,8978.375,6771.166666666667,15749.541666666666,28739.041666666668,416.9638908987317,2.486434440979145,4.719361483874105
2016-08-29,57482.916666666664,9531.833333333334,4569.958333333333,14101.791666666666,43381.125,395.95020116939145,2.914393711477811,5.106029972234747
2016-08-30,56830.5,3612.0416666666665,7442.291666666667,11054.333333333334,45776.166666666664,381.3173882607618,2.2997306324719644,4.8373001620446665
2016-08-31,56556.291666666664,2590.5833333333335,7842.333333333333,10432.916666666666,46123.375,406.60398378694543,2.515388210308004,4.494568557277639
2016-09-01,56536.041666666664,3247.625,6128.875,9376.5,47159.541666666664,413.3603321296908,2.471935262340141,4.401917089567037
2016-09-02,55356.625,4356.291666666667,6846.041666666667,11202.333333333334,44154.291666666664,393.1835186584356,2.1437680900843925,4.211625563547973
2016-09-03,46154.333333333336,4559.708333333333,5684.041666666667,10243.75,35910.583333333336,401.34780017424185,2.271527984643558,4.845957766611179
2016-09-04,44018.125,11346.166666666666,3211.9166666666665,14558.083333333334,29460.041666666668,394.00655319157755,2.174720850285896,3.4325940835869098
2016-09-05,56036.583333333336,5713.791666666667,3866.7916666666665,9580.583333333334,46456.0,388.4735999348471,2.380514952342669,3.778442921605288
2016-09-06,56443.625,2144.6666666666665,6651.625,8796.291666666666,47647.333333333336,383.59539731675085,2.259455944040474,3.4886910977308485
2016-09-07,56774.041666666664,3263.7916666666665,7423.791666666667,10687.583333333334,46086.458333333336,389.26857619397725,2.8766910159338703,4.44385896321002
2016-09-08,57380.875,4763.958333333333,7410.083333333333,12174.041666666666,45206.833333333336,376.4199115932856,2.0852864437141965,4.30493085594488
2016-09-09,55866.333333333336,2594.25,6449.5,9043.75,46822.583333333336,392.21515891439304,1.9335638146171543,3.9723277336333194
2016-09-10,46373.333333333336,2492.7083333333335,6769.708333333333,9262.416666666666,37110.916666666664,383.3718359544404,2.3008566130065975,3.649566017091558
2016-09-11,42966.208333333336,2982.5833333333335,6114.875,9097.458333333334,33868.75,391.91096885211937,2.1200000752078076,3.603140512339411
2016-09-12,56290.75,3773.4166666666665,6850.541666666667,10623.958333333334,45666.791666666664,372.11852354679553,2.158650513704876,3.3276697171919305
2016-09-13,57552.75,6737.25,6826.833333333333,13564.083333333334,43988.666666666664,383.9913014445351,2.6230944611738707,4.465686056494802
2016-09-14,57842.583333333336,9394.291666666666,6724.666666666667,16118.958333333334,41723.625,388.2609586173841,1.9813699304155266,3.453737662649869
